neutral	Furaha yako ni nini labda. Mi kiukweli nilimkubali sana trump
negative	Bado una chuki na wapinzani, kwanini usipambane na wale wote waliotumia mali za umma kinyume na matakwa
positive	Mkuu asante sana kwa hii comment, nimejifunza jambo kubwa sana.
negative	Umeona eee wapumbavu kweli hawa
neutral	dah haya maisha wengine tutayafikia kweli??
negative	bora nyie sisi tumezuiwa huku na msafara wa Mwenge
neutral	Kuna ka ukweli kwenye hii mada.
neutral	Mimi hajanidharirisha.
neutral	kwa mtazamo wako bado barakoa ni muhimu sana!!??
negative	Wabongo kwa unafiki hatari.Wanauma Kama Panya
negative	Alipaswa afafanue huo ushamba ni wa namna gani na kiwango gani mana kila mtu ana ushamba kwa namna fulani na kiwango fulani.
negative	ndo maana mambo ya rushwa ndogo na kubwa hayawezi kwisha
neutral	Wah mmetumia madawa gani hizo ata mimi nizichukue
neutral	Pia, tango lina uwezo mzuri wa kusafisha vioo ambavyo vimefubaa kwa uchafu au maji ya chumvi.
neutral	Sasa kama haujui,chango wametumia wao na wengine maelfu wamejioroshesha kutumika kama sehemu ya utafiti
positive	Genius sana huyu jamaa
neutral	Oh , mkate wangu !
negative	Msukuma Katoa taarifa pumba mpaka naibu spika kaikataa
positive	"Alipokuwa kwenye jukwaa hakuhisi hofu yoyote, furaha ya watoto ilileta tabasamu la kupendeza usoni mwake na kufanya kazi nzuri. "
positive	Weekend yangu ilikuwa babukubwa, nilikuwa na mtoto mmoja mzurii maeneo flani hivi
neutral	Utakunywaje dawa halafufu bado uendelee kuvaa barakoa
neutral	Na mshindi ni ... Vivian , tena ! Mimi siamini hivyo !
neutral	Kwani hamna kipimo cha DNA? Mbona tanzania hawana elimu?
neutral	Unadhani ni nani angejisumbua kuja hadi huku kama ungesema mapema?
neutral	Ukishamaliza hapo uje uandike tena
negative	huyu braza naye haekeweki yupo upande upi
positive	huwezi kuamini ntakachokwambia, unakumbuka gauni tuliloliona lilikuwa zuri na ghali ? Nimelipata kwa nusu bei.
neutral	We we weee, tema mate chini!
neutral	Si kawaida kwa wewe kusema mambo kama hayo, ni nini kilichotokea?
negative	Hakuna anayekataa kwamba kuna maeneo yanatia moyo lakini tusisahau kuhoji yale yanayokwenda hobela hobela....na yapo.
positive	Hauser alidhalilishwa.
negative	Kumbukeni kuna kesho ninyi watu
neutral	Inahitaji uwe na akili timamu kuelewa hili.
negative	Hii story inatia mashaka. Kamati imepata wapi hiyo nguvu ya kurudisha mali??
negative	Unazungumza bila kujua ukweli wowote wa jambo hili
neutral	Kalazwa tangu tarehe 6 March lakini hii Serikali iliyojaa waongo ikaendelea kutudanganya Watanzania kwamba yuko busy anapitia mafaili.
positive	Utakumbukwa kwa uchapaji wako wa kazi na miradi lukuki.
negative	acheni double standard. Hii nchi si yenu peke yenu.
positive	Uso wake ulijaa tabasamu la kufurahisha alipokuwa akitazama kwenye sahani iliyoachwa ya sandwichi kwenye meza iliyo karibu.
positive	Tuboreshe miundombinu na vivutio kwanza, huduma zetu ziko vizuri.
negative	Hana jipya huyu mgogo
negative	Mi naona hao wenyewe ndo wambea kumzidi huyo wanaemusuta
negative	Ajali za kuzitafuta hizi
neutral	"  @SmartHalima Kwenye kivuko, ndugu waliovaa barakoa wachache sana. "
neutral	Kumbe wanakulipa vizuri mno hapa?!! Sasa tatizo ni nini??
positive	hongera sana mzee baba
positive	Tofauti na furaha yake kwenye ziwa waliohifadhiwa walikuwa wamekuja haraka sana.
neutral	Hivi nyie mkuu kasema covid 19 hakuna, nyie wakina nani mpinge?
negative	haijalishi ni wa kike au kiume Uzinzi ni ngono nje ya ndoa Uasherati ni vitendo vyote vichafu Yaani Uzinzi
neutral	Hahaha Ni Kama wote wamechanganyikiwa?
positive	"""Wanachukua babu,"" alisema Linda, akishangaa na kufurahi sana na bado hajaweza kupata habari ya binti yake. "
neutral	Ni nini unamaanisha!!
neutral	Hiii ni CHUGAA Watu ni OG.
neutral	maelezo haya hayakusudii kukushawishi kuharibu utawala wa sheria wala kuingilia shughuli za Mahakama.
positive	Walikuwa na wewe bila shaka utendaji wako ulikuwa bora sana.
positive	"Sikuweza kungoja picha zitoke, nilikuwa na msisimko. "
positive	Umeongea ukweli mkuu, binafsi nakuunga mkono
negative	Huyu mtangazaj wa kiume anazngua kwel
negative	Ni moja ya uzembe mkubwa yanga kufanya
positive	Ni Mwaka Mpya wa Kichina ! Hiyo ina maana ni wakati wa kula sufuria ya moto !
positive	" Maua ya rose yalimpendeza zaidi ya yote alikuwa mweupe na mwekundu, mwenye neema na mwembamba, na alikuwa msichana wa nyumbani mwenye sura nzuri"
positive	Asante kwa kusema hivyo. Ni zawadi kutoka kwa mpenzi wangu .
neutral	lugha ya Kichina inakuja pamoja !
negative	Asilimia 60% wanawake wa kisukuma  wanaolewa na wasukuma wenyewe hupata shida inayopelekea
neutral	Siamini kama wewe unaweza kuvaa jeans ofisini ! unajaribu kupoteza kazi yako ?
neutral	msinivunje mbavu mie!!! Huyu bwana na CCM ni kama samaki na bahari, yaani haelewi somo.
negative	hawa wachache ndio wanafanya CCM ionekane mbaya.
neutral	Eti bola ya ukimwi kuliko corona we ulishaona mtu wakimwi kafungiwa ndani
negative	Alimkataa mtoto toka kichanga anakuja kuamka uzeeni
neutral	Kwa nini iwe hivyo?!! Hiyo ndo tunaiita arts yenyewe
negative	Niggas msiwahi assume the role of a husband ama father kwa mahusiano yenu ya mapenzi untill you sure you ready to settle with her.
positive	Dada bonge la jasili nimekupenda sana
negative	Uchunguzi wa nini? Wewe unafikiri manunuzi ya Serikali yanafanyika hovyohovyo tu.
negative	Kuna mambo mengi yalikua yanaenda kinyume na matarajio yetu.
negative	matangazo mengi jamani
positive	Nimeamua kukuza  bustani yangu mwenyewe!
neutral	Ivi kati ya masai na hifadhi ni kipi kivutio cha utalii
negative	Ila maswala ya kiuledi /utaalamu yafanyiwe research sio kuongea tuu
neutral	Hapo kwenye mahusiano nikama umeyaona ya moyo wangu.
neutral	Unaweza kuamini kwamba Obama ni kweli alichaguliwa kwa kura nyingi tuu?
negative	Siwezi kupoteza muda wangu eti kusubiri laki nane au Saba kwa mwezi
positive	Oh, wewe ni mtoto mzuri leo . Kuja hapa ukae karibu na mimi .
negative	Hapo kwa kusema kuwa wanatumia mfumo ambao sisi hatujafika  na hatuwezi kuwapata uko ni kudhalilisha taifa na idara ya upelelezi
negative	nyinyi ndio mkija bongo huwa mnabaki kutoa macho lift ziko nairobi pekee,ndio mnakaaga mnatiana ujinga.
positive	Ndiyo, nilipokea udhamini mara 3 mwishoni.
negative	huwa ukikosa cha kuandika unajiandikia tuu..wala huwazi unachoandika
positive	Naam, kwanza ni kubwa sana. idadi ya vyumba ni sawa, lakini kila chumba ni kubwa, bustani ni kubwa, ambayo mbwa wetu anapenda , bila shaka !
positive	Kiwango cha ubunifu katika video hii ni juu ya ngazi nyingine na ujumbe ni mzuri mnooo ... Hatahivyo sijui Kiswahili sana lakini kaka tuchati basi ni ngoma nzuri
positive	Wazazi wa Lexie wamefurahi.
positive	"""Baada ya kila Jaribio hakujawa na hisia zozote nzuri za kusisimua bali ni kwamba hatua ya kufikia lengo la mwisho ilichukuliwa. "
neutral	Hapa nitapenda kuzungumza mkoa wa Kagera kiufupi !
positive	hapakuwa na DJ mzuri anayeweza kushindana na mimi
negative	Mtu ambae hana akili utamjua tu.. kwahiyo Mbowe amekamatwa kwaajili ya maandamano?
positive	Shukrani kwa kuja kunisaidia. Nimefurahi sana. Kwanza, unaweza kuanza kuandaa mboga za majani na viazi
neutral	Tulia dawa ikuingie bwana mdogo. Ahsante.
positive	"Kushuka kwa alama wakati wa kujishutumu mara kwa mara kumsaidia kuwa na furaha, lakini wakati mwingi alikuwa na furaha hata hivyo. "
positive	Siogopi mende wala dudu,  mama huyo kiboko
positive	Ni nini hicho? Inaonekana kama kitu kutoka swamp !
negative	Effects za failures zetu, ni vifo, ujinga na umaskini kwa maelfu ya watu.
negative	Kunawengine watakupinga, ila ukweli utabaki kuwa kweli tu
neutral	Wewe ulitaka huko unakoita night club mkeo aende na gauni la kitenge?
negative	uzembe serikali haiko makini katika kuhakikisha panton inatoka ikiwa iko salama kwa safari.
neutral	kidogo kidogo jeuri inapunguzwa.. tunasubiri iishe kabisaaaa
positive	Wengine hawajapata nafasi ya kusoma darasani lakini wanapata nafasi hapa you tube....pongezi kwenu wasafi mtazitendea haku MB's zetu
negative	Alikuwa anajaribu kulazimisha mitano mingine tena kwa kumdhulumu mhanga wake!? Unategemea nini?
neutral	Huyu mama ni moto
positive	Naamin kwako ntakuwa mwanafunzi kwa vingi!!!
negative	Choko kweli wewe
neutral	kitu gani kilikufanya usiandike pindi ulipotoka huko ulikotekewa?
positive	Anafurahi tu.
positive	furaha mpaka kumoyo
negative	Wabongo wamejaa ushabiki tu sio kuufuatilia mchezo wa mpira kwakina hawajui wakimshikilia mchezaji mmoja ndo uyo uyo
neutral	Na mm yamenikuta ayo shoga angu mpaka nimedai talaka
positive	Ndiyo, mimi ni mama mzuri na ni mwanamke mwenye mafanikio ya kazi.
positive	Je, unajua ni jinsi gani nina furaha? Ufalmeni ni ulimwengu kamili wenye rangi na hadithi za nadharia. Inaonekana kama hewa ni safi hapa .
neutral	Oh, angalia thermometer ! Joto limefika 98 .
neutral	Kwa Nini vifo vimekuwa vingi?
negative	Kama wanahitaji msaada wetu ni lazima walipe tena sio pesa za peremende.
negative	Uko mjinga sana wewe, hayo unayo muombea yatakuja kwako
neutral	Ivi jamani!!! kuna mengi sana duniani
neutral	Kwani vipi mkuu kuna shida ? Mbona hakusomeki ?
neutral	Usiwe na shaka dogo. Safari nyingine jitambulishe unatoka Somalia uheshimike!!!
positive	Alivunjika wakati Jim akiruhusu mgomo wa kupumzika na kuanza vituko vilivyosambaa kwenye kila sura ya kila kundi.
neutral	Yanga unaionaje
positive	Hongera waziri
negative	MAMLAKA ZAHIMIZWA KUACHA KUKANDAMIZA UHURU WA KUJIELEZA
neutral	Kisa ni nini ?
neutral	huyu mama hapepesi macho.
positive	napenda chombo hicho kwa ajili ya maua.
positive	ongereni sana dw kwa matangazo yenu murua yaliyojaa weredi wa hali ya juu,mola awaongoze
negative	wanawake tumechokaaaaa
neutral	Kasema Hakuna Mwingine, Sasa Wewe Ubishe Kama Nani Kwenye Ile Familia
positive	Hakuna awezae kushindana na Magufuli kwa sasa kwenye sanduku la kura hata wangeungana maana kazi kubwa zenye weledi na uzalendo alizowafanyia watanzania waliokuwa wamepoteza matumaini na taifa lao kwa muda mrefu ni ishara tosha ya ushindi.
positive	Yeye ni mtoto aliye na kuridhika sana, furaha kwa wazazi wake na dada mkubwa, na leo akiwa na umri wa wiki tisa (40 + 3), alitabasamu kwa mara ya kwanza
positive	@lisso_ng @ClubMagufuli @UpendoPeneza @HecheJohn Mnyonge mnyongeni haki yake mpeni jamani dah siasa za Tanzania hii kwa kweli ni ajabu
neutral	Majirani msiende kushangaa Ulaya, njooni huku mtayaona ya kule.
negative	watanzania wanapata picha gani?Ni kiongozi aliyejaa ubinafsi na ukabila.
positive	Vizuri, hivi karibuni shairi langu limechapishwa.
negative	Ukiona mtu ataki kuchunguzwa ujue kuna namna.
neutral	bahati gani hii, kukuona wewe hapa . !
neutral	Una maananisha nyumbu wa pale ufipa?
negative	Imekuwa kila mwenye mdomo anaweza kuzungumzia elimu.
neutral	Kwasasa naona watu tunajikinga kabisa kwa kuvaa barakoa, social distancing na hata maofisini tunaona mabadiliko. Sasa sijui unaitaji nini?
positive	Sawa na wewe pia, Eve .
negative	Najua haitowapendeza lakini sijakipenda hiki kiwe ndo chumba changu .
neutral	Si kama nchi iko kwenye auto mode la hasha.
positive	Ilikuwa kazi ya haraka, ngoja niangalie . sawa , kila kitu kinaonekana vizuri sasa . Asante sana .
neutral	Italia ina maamukizi 18,000? Jaribu kuwa serious
positive	Ilikuwa kubwa, nilikuwa na wakati mzuri sana.
neutral	Naoa nimkomeshe pambeee kumbe unajikomesha mwenyewe
positive	Napenda kuangalia michezo ya soka kwenye TV, lakini si mchezaji. Huwa naangalia kila mchezo wa Kombe la Dunia.
positive	"`Hivi sasa najisikia msisimko sana. """
neutral	Nendeni mkapigane na vidume vyenye silaha.
negative	Mkuu mbona umeelezea kama vile wee ni Mgambo wa kijijini?
negative	Izi imani potofu
neutral	kwanini hawakufanya kwao kwanza wapone?
positive	unaendeleaje bwana Brown ? Nafurahi kukujua wewe .
positive	"Alijisikia vizuri, baada ya kuona mahali alipozaliwa katika kijiji chao. "
neutral	Million 600?halafu niishi kwenye hizo Hostel?
positive	Nilielewa kuwa hii ilikuwa harusi ya mama yangu, na ingawa nilikuwa muhimu kwake sikutarajiwa kufanya chochote isipokuwa kuwa huko na kuonekana nikiridhika
positive	" Hizo zilikuwa siku za furaha, na chupa zilipasuliwa na kelele zikapigwa kukachangamka sana pale mtaani"
positive	Haijawahi hapo hapo Bodmin aliwahi kuona nyuso nyingi na nyuso nyingi zenye furaha wakati mmoja!
negative	Watu ambao jamii ilitakiwa kuwalinda ndo wanajazana huko wakiuziwa matumaini kwa bei ghali. Ni noma
positive	ila wew unajua kunichekesha
positive	Nasikia umenunua kompyuta mpya, bora maana ile ilikuwa inasumbua sana
neutral	Mkuu yuko Kisongo anacheza sebene...
neutral	Wasomi wetu mnakwama wapi?
negative	Huruma huwa ina mipaka yake usihurumie mijitu mingine isiyojielewa Wala kujitanbua utapata tabu Sana.
neutral	Anataka aitwe mheshimia mwalimu hahaha jamani tafuteni other changamoto mbona ziko nyingi tu Sasa hiyo itakusaidia Nini
negative	" Tena na tena aliiburuza, na alipokutana na mwenye mzigo wake alijisikia vibaya sana"
neutral	You a mental case!madawa zako ziliisha??
positive	Jinsi wanaimba kwa utamu hapo; ni raha kuwasikiliza!
negative	hiyo ilikuwa mbaya sana na hatari mno
negative	usiwe unaacha kuja studio kama hupo wanakusema sana hasa masudi
positive	Nakupenda bure, Wewe si mnafiki na si muongo kabisa
positive	Wamiliki wa nyumba hawakufurahishwa.
positive	?Hongera kwa Wananchi wa Urusi wameona kuna sababu za Msingi kwa Maslahi ya Taifa lao kumuongezea muda huo Kiongozi wao Mhe. Vladimir Putin.
neutral	Jambo lile liliwaacha watu midomo wazi. Hakuna aliyeamini
negative	Hajamwelewa. Mawazo ya Nondo ni ya njaa sana
positive	Mimi nimevutiwa na ile kanzu .
neutral	Au nasema uwongo ndugu zangu?
neutral	Hivi siku mungu akisema kila mtu apeleke akili zake wew utapeleka nin
neutral	Nataka kujiajiri mwenyewe sitaki kurecieve orders.
positive	Hii ni ya kusisimua ! Asante sana !
negative	" Ushasema ""Nyingi"" hapo result yake ni ulevi na ulevi ni dhambi."
positive	Yeye na mchumba wake walibusiana mbele ya umati wa watu wote
neutral	Sasa hvyo mvua ya siku moja,,,Je ikipiga siku 2 inakuwaje jamani?
positive	Yaani leo nimeshangilia mpaka kichwa kimeuma. Daaaaa I love sports
neutral	We! Huoni huyu ni bibi
positive	Mtoza ushuru alikwezwa kwa kujishusha kwake??na akafurahia sala zake kupokelewa mbinguni kwwa baba
negative	Kwamba yule mwanamke ni pasua kichwa, nafahamu ndo mana simpendi
neutral	Ajabu ! Parking katika mji huu ni kama ndoto !
neutral	Oh , wewe unanitania! Mimi nilifikiri nilikuwa naelekea mashariki .
negative	Ukweli msumbufu anamchanganya
negative	yale malalamiko dhidi ya Mramba yalikuwa hayana msingi. mbunge alikuwa akilalamika kuhusu miradi ambayo iko katika stages tofauti.
neutral	Raia hawataangalia hali ya Corona, Bali watatafsiri vingine .
negative	Tangu nimeachishwa kazi kampuni binafsi ni mwezi wa 7 sasa nazungushwa tu na hawa nssf.
negative	Utangazaji mwingine unamaliza hata utamu wa habari hayo yote uliyoongea dadaangu alitakiwa ayaongee huyo mzee..
negative	Tumieni akili zenu.
positive	Mashallah yaani mpaka raha, mungu Amlipe anaemsomesha
positive	Tovuti hii inatoa huduma ya tiketi mtandaoni. Ni ya haraka na sahihi .
neutral	Kweli ? Kwa nini ? Ni nini kilichotokea ?
negative	Mimi ni mmoja wa watu wasio na Furaha na utawala huu
neutral	kama hujui unapokwenda... basi huwezi kupotea.
neutral	Chanjo
neutral	Kwani ni barakoa gani inazuia maambukizi????
neutral	Sijawahi kamwe kuona katika maisha yangu !
neutral	Huyu ndugu mbunge alikuwa wapi siku zote ??
negative	huwezi kuanza kuhamasisha watu wadai katiba kwa maandamanona kuvunja sheria za nchi, nchi hii inaongozwa kwa sheria na kila Raia wanatakiwa waheshimu sheria za nchi?
positive	Mwanafunzi mdogo wa shahada ya kwanza alihisi kufurahi.
neutral	Njoo uone nani kaja kwetu leo
neutral	Kuna mdada nilimwona hapa,kwa bahati nzuri nikabadilishana nae namba ya simu
negative	Unamsemea na nani? Sema wakuache ufe wewe.?
positive	Kwa hivyo mlikuwa katika hali nzuri ya kusisimua.
negative	Unaweweseka sana. Subiri Zitto ahojiwe kwanza, halafu ukitaka nenda kampe pole.
neutral	Shule muhimu jaman nitarubi darasani yasije yakanikuta kama haya
positive	Yeye ni mzuri , si ndio?
negative	Serikali haiwezi kosa eneo
neutral	Kwani magari anayotembelea Waziri Mkuu sio ya kifahari?
positive	Walitembea siku nzima juu ya mabustani, mashamba, na maeneo ya mawe makubwa kufanya utalii
positive	Me nakuelewa sana mwamba, najua haupo kitimu. Sasa hivi una maslahi yako tu
neutral	Tumesikia mengi ukitoa mongozo isipokuwa hatusikii  kuhusu marekebisho ya katiba yetu ambayo ndiyo dira yetu sote sisi wazalendo
neutral	Huwezi jua siku wala saa!
negative	Wakamdhulumu na kumpiga mawe
neutral	Hivi unadhani unapeleka tu jeshi lako kwenye nchi za watu kirahisi rahisi!
neutral	hayo tu hayatoshi kunifanya nichanjwe ongezeni na sifa zingine ...
neutral	Umeenda semina Njombe, una ndugu yako kule.
neutral	Anazikwa lini !?.....yatakuwa ya kitaifa au kimataifa ?
neutral	Kweli awamu hii Tanzania imepata rais...laah
neutral	Ni mara ngapi huwa unakwenda huko ?
negative	Kweli hili jamaa lishamba sana hadi linakera
positive	Asante. Lakini ni kali mno kwa ajili yangu .
neutral	Mmmh mtoto haogopi huyo
neutral	Mbona mtangazaji anajikuna Sana sehemu zake za kujidai
neutral	Hizi pesa watu sijui wanazipata wapi mwaka mmoja tuu mtu ana majumba na showroom nyumbani kwake
neutral	Alishangaa.
neutral	prescriptions tunapromote madawa zenu.... ????????
positive	hongera sana bashe kwa mkakati bora
negative	Kwahiyo sisi hatuwezi kudhibitisha? Mawazo ya ajabu kweli
positive	Kwa uaminifu, nimefurahiya sana kwako!
positive	"Kweli, alifurahi ulipokubali hili. "
positive	Kabudi nakukubali siku zote, nakubali hotuba yako.
neutral	"Macho yake yalikuwa wazi, na juu ya uso wake ilikuwa ishara ya mshangao kabisa. "
neutral	Hizo chanjo nyingine na madawa tunachukua KWA wazungu kwann wasituteketeze nazo watuteketeze na hizi za covid?!
positive	dada upo vizuri sana kwnza umefanya tuelewe haraka sana
negative	anajua anaongea na wajinga, kumbe watu wanajielewa
positive	Bila shaka. Ni mongoni mwa bora zilizopo hapa---na ni tu shilingi 3000  tu.
negative	Mama amefeli mapemaaaaa
neutral	Doctor unajisifu kunywa haya madude? Like Serious? Nna wasiwasi na udokta wako
negative	Hapo huwezi kujua ukweli ni upi.
neutral	TBC Kutwa nzima wanatueleza chanjo ni hiari. Kwa nini ukereke na clip hii!?
positive	Nimefurahi.
neutral	Wanawake mlio fanya engineering mlifikiria nini jamani hakuna course ngumu kwa watoto wakike Kama hii??
positive	Namkubali mimi uyu mama anachapa kazi
negative	Tena wanasimika nguzo za umeme bila kumshirikisha mmiliki was ardhi. Tukilalamika hakuna majibu wala ufumbuzi
negative	Sasa mahojiano ya nini kama hataki kufunguka
negative	kwani mwanafunzi wa kike na wa kiume tofauti yao ni nini?kwani alibakwa? nae si alisikilizia utamu pia,,,,,
negative	HATUDANGANYIKI! TUNATAKA HAKI KWANZA! HAKI! HAKI!! HAKI!! HAKI!! HAKI!! HAKI!!!
positive	Uliaangalia finale jana usiku? Mwimbaji ninayempenda alishinda !
negative	Acheni siasa nyie komaa mwanangu sugu
negative	Yaani unavyoongea km kweli umekoka, yaani kaongooo
neutral	Mtuhumiwa au mhusika?
neutral	Hivi unaelewa tunapata shida kiasi gani?
positive	horaaa!!
positive	mambo ni moto
positive	Walimtengenezea ndege kasuku kiota, alikuwa akiimba na kuiga sauti za watu pale nyumbani
neutral	Lini boti hiyo ilizama???
neutral	Kosa lake ni lipi? kuongea kanisani au kuiongelea korona?
negative	chuki hii imetokana na ukatili wa viongozi fulani na genge lake.
negative	" Maoni yao yalimkasirisha, na akaanza kufanya fujo pale hadharani"
neutral	Nafanya nini? Nini nafanya ?wewe hujui ni siku gani?
neutral	Ebu acha masihara, hiyo haiwezi kuwa kweli bwana
positive	Vitabu vilisafiri ulimwenguni kote, na zingine zilikuja mikononi mwa mfalme; akakaa kwenye kiti chake cha dhahabu, na, aliposoma, alitikisa idhini yake kila wakati, kwani ilimpendeza kupata maelezo mazuri ya jiji lake, ikulu yake, na bustani zake.
positive	Hahaha mzee baba umetisha
negative	mnatoa kauli za ajabu ajabu ....Mara Kuna the so called Sukuma gang Mara sijui Nini...Mmejikita kwenye Sera za visasi??
neutral	Jamanii?? yaani kama ndo mhusika mkuu hivi
positive	safi sanaaaa wape darasa doctor
neutral	Mbona bwanaarusi anaona aibu? Kalazimishwa kwani??!!
neutral	Hivi anafanya kazi gani kweli..?
positive	Na mvua ilinyesha na walifurahi sana; familia nzima ilifurahi kabisa na kuanza kucheza ngoma
neutral	Mzee mbona unaongea kama vile wewe ndiye Mrema wa tanroads?????????!!!!!!!!! Mbona unajitetea sana??!!?
neutral	Kwamba huyo mwanamke kajitoa muhanga?
positive	Furaha ya kuzaliwa!! Uwe na furaha siku zote
positive	ukiwa na nywele hizo unapendeza zaidi mashallah
negative	Ni aibu kubwa!
neutral	Oh , lakini kwa nini ?
negative	Sijaona umuhimu wa kujenga daraja la salenda lililopita baharini ilihali jangwani ni tatizo la mda mrefu na lipo kwenye barabara kubwa kama hile.
positive	Ni ikulu! nina furaha nimepata platinum kadi .
negative	Kila kona ni mapichapicha na jumbe nzurinzuri. Sasa nyie endeleeni kulala
neutral	hajarudi nyumbani tena leo kula chakula cha jioni? Hiyo ni mara ya tatu wiki hii !
positive	Hongerasanaa baba wa Tanzani yetu kwakazi nzur unayoifanya
neutral	Sina habar nayeye Sina mpango nayeye
positive	sherehe ilikuwa ya kupendeza.
negative	Ni nini kilichotokea jana usiku ?haukuonekana
positive	mama wewe ni kama magufuli,  haubagui mtu mungu azidi kukupa ujasiri
neutral	Mmeanza
negative	Trump ni mtu asie heshimu sheria wala katiba ya nchi. Ni mtu mwenye tamaa na ni pandiki
neutral	Tango moja lina vitamin B1, B2, B3, B4 na B6, madini ya chuma, potasium na zinc.
negative	Hawana kazi ya kufanya
negative	Hovyooo
negative	Ila haka kadada kanadharau hako kenye rasta
positive	Jembe la kazi hilo, likitoa ngoma lazima ivume
positive	Naam , yeye ni mwanaume mrefu sana na mtanashati.
positive	Shukrani kwa ajili ya kuja ununuzi na mimi .
neutral	Wanaume tule kwa jasho yani hakuna kupendwa ikiwa hauna chochote kifuta jasho sababu Mwanamke anahitaji matunzo.
positive	" Alipokuwa na njaa, na alipoona chakula, yeye pia, akajiweka mezani, akala na wale waliokuwa wakila na kufurahia."
negative	Kama mtu akitenda uhalifu asamehewe, basi mahakama zigeuzwe kumbi za starehe watu tukanywe bia humo.
positive	"Tulifurahiya ""! "
positive	Niliishia kucheka tuu pale panya wadogo waliponikimbiza kama mtoto mdogo
negative	tuambie ni lini tutaondoa vipengele waliotuwekea wakoloni tangu walivyotutawala, je tutaendelea kuwaunga mkono mpaka lini? Mtusadie tuanze kutumia katiba yetu rafiki kwa Jamhuri ya muungano waTanzania.
negative	kipindi ni kizuri mno Ila Sasa dada zetu mavazi wanayoyavaa noma sana
negative	hahaha amakweli wajinga wanazeeka pia
positive	Wow mashaallah
neutral	Tulikubali hizo chanjo sababu watu walikuwa wanaumwa hayo magonjwa.
neutral	Huyo Shetani aliyeshangazwa ni nani na yuko wapi??!!
positive	Hapa alilala usiku, lakini wakati wa mchana alijifurahisha juu ya meza, ambapo mwanamke huyo alikuwa ameweka maji mengi.
negative	Hakuna kitu kinanikera kama hio misafara huku chaji ya simu ikiisha fasta
positive	Big up, vizuri sana kujua utalii wa Kisarwe
negative	Wapiga dili waache walalamike! Sisi hatutizami nyuma.
positive	Em jaribu Kuwa Unawakumbuka Ndugu Rafiki na Jamaa Pale Unapofanikiwa hata kwa Kiasi Kidogo,Furaha yao Ina mchango mkubwa sana Katika Maisha Yako.
neutral	Waambie waendesha magari wayaache nyumbani kuna ajali
neutral	!!!
neutral	umeamka mapema leo ! Nini  kwa ajili ya kifungua kinywa ?
neutral	nimepata panya ndani ya nyumba !
negative	Sasa unaposema anafuata sheria sijui ni sheria ipi mpaka sasa imetumika kwa hao watu
neutral	Mim naona hapa suala la kujadili ni performance yake na sio mshahara.
positive	Babu aliguna tena; na zaidi alipomwangalia  ndivyo alivyojiridhisha zaidi kwamba alikuwa amemchora picha nzuri.
neutral	Hata watoto mapacha hutokea wakati wakatofautiana.
positive	Ndege nao hufurahia pale wanaporuka ruka na kuona kila kitu kinapendeza
positive	Majirani walikumbuka jinsi Bi Bailey alivyofurahi sana.
negative	Upo negative mpaka unakuwa mjinga. Hata JK Nyerere kayafanya haya kwenye kuunga mkono vijiji vya ujamaa
neutral	"Kufata Sheria za Usalama Barabaran ni Jukumu Letu Sote,Watembea Kwa Miguu Vuka Kwenye Zebra na Madereva Usiendeshe Mwendo Kasi Wala Kutumia Kilevi "
negative	Hata hawana shughuli..gari inazama majini na wanaendelea kupanga magari ndani ya feri.wangekuwa na utu wangesmamisha huduma Kwanza wasaidie wanaozama
neutral	Wodi ya Kansa! ? Oh , acha tuu . Ni mbaya zaidi kuliko unavodhania
negative	Leo ndo kamjua Mungu akalale mbele uko ndo ajifunze kuishi na watu
neutral	Neno moja tu kutoka kwako watu watachukuwa tahadhari kuliko hivi sasa watu wanajiachia na kujichanganya tu bila tahadhari
positive	Sijawahi kuona ladha nyingi hivi ya ice cream katika sehemu moja!
positive	Utafutaji wako juu ya mradi huu imekuwa bora .
neutral	Hivi ni unatania au? Hiyo ni zawadi gani mtu unaweza kumnunulia
positive	Kwa kweli, na ilivyo nzuri .
positive	Walifurahiya.
negative	Mbona mnakazania sehem moja tuu
negative	Huwa wanaongea vitu vya point sana lakin utekerezaji hakuna kabisaa
neutral	Mimi sijaona hasa sababu ya baua hii kukataliwa.?
neutral	Jitahidi uufiche ujinga wako kwenye bukta yako.
positive	"Nawaaminia sana nyie watu, mko wabunifu saaana. Hizi ndo nyimbo ambazo zinatakiwa zipate viewers million 10 "
negative	Uozo wa utendaji Muhimbili unaonyesha kukomaa
neutral	kwasababu ashapita huko anawafahamu wachapa kazi Kwahiyo anawaibua na tunawaona
negative	Ushamba huo.
negative	serikali mnawasahau watu muhumu hatimaye mnakimbilia sifa
positive	Supu ya mbuzi na ndizi apana chezea
neutral	Siri kubwa ya kuelewa lugha ni mazoezi ya lugha na mapenzi ya lugha hiyo.
neutral	si naona miwani imeachwa ama, Mimi ndio sijaelewa..!!
neutral	Kazi na dawa
neutral	Aseme mitano sio kumi, ana hakika gani atatoboa 2020?
neutral	anawananga huku makusanyo ya kila mwezi yanazidi kupanda, nadhani umenielewa
negative	Nime mess up mitihani yangu ya mwisho vibaya sana leo!
neutral	Mngejiimarisha kwenye kusuka mipango na mikakati ya chama chenu muone mnaongezaje idadi ya wabunge wa kuchaguliwa?
neutral	Kwa taarifa yako hii proffession ya QS inapatikana Uingereza tu! na sio nchi nyingine zilizoendelea.
